station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
40913,2014-09-04,    0.0,0, 23.9,0, 10.0,0,  6.1,0, 17.9,26,  4.6,25,  5.6,26,  4.6,25, 4.2,26, 21.4,25, 20.6,26, 49.7,26,  4.5,26,  6.4,26, 0.2,26, 8.0,26, 4.1,26,1015.0,0,""
40913,2014-09-05,    0.0,0, 23.8,0,  9.1,0,  9.1,0, 14.5,26,  4.5,25,  5.1,26,  4.5,25, 4.3,26, 21.8,25, 30.9,26, 78.8,26,  4.1,26,  5.6,26, 1.8,26, 6.7,26, 4.3,26,1018.2,0,""
40913,2014-09-06,    0.0,0, 23.4,0, 11.5,0, 11.2,0, 12.8,26,  4.7,25,  4.6,26,  4.7,25, 4.0,26, 19.8,25, 38.9,26, 82.6,26,  3.8,26,  5.1,26, 1.9,26, 6.0,26, 4.0,26,1025.1,0,""
40913,2014-09-07,    0.0,0, 23.1,0, 12.9,0, 12.7,0, 11.5,26,  3.6,25,  3.3,26,  3.6,25, 2.4,26, 11.2,25, 44.9,26, 85.4,26,  3.0,26,  4.1,26, 0.5,26, 4.3,26, 2.4,26,1027.1,0,""
40913,2014-09-08,    3.0,0, 23.0,0, 13.8,0, 15.3,0,  9.1,26,  2.7,25,  3.3,26,  2.7,25, 3.1,26, 14.3,25, 54.5,26, 97.0,26,  2.9,26,  3.7,26, 2.0,26, 4.1,26, 3.0,26,1025.9,0,""
40913,2014-09-09,    0.0,0, 23.6,0, 12.4,0, 14.8,0,  9.8,26,  3.6,25,  4.2,26,  3.6,25, 4.4,26, 20.6,25, 50.8,26,100.0,26,  3.5,26,  4.4,26, 3.5,26, 5.1,26, 4.3,26,1022.6,0,""
40913,2014-09-10,    0.0,0, 28.3,0, 13.3,0, 16.0,0, 14.8,26,  4.0,25,  4.9,26,  4.0,25, 4.3,26, 19.0,25, 41.6,26,100.0,26,  4.1,26,  5.3,26, 2.7,26, 5.8,26, 4.2,26,1016.9,0,""
40913,2014-09-11,    0.0,0, 27.0,0, 11.7,0, 12.2,0, 16.2,26,  3.8,25,  5.6,26,  3.8,25, 5.0,26, 22.9,25, 34.2,26, 88.8,26,  4.6,26,  6.0,26, 2.7,26, 7.1,26, 4.9,26,1017.8,0,""
40913,2014-09-12,    0.0,0, 25.2,0, 13.8,0, 16.7,0, 10.3,26,  4.5,25,  4.3,26,  4.5,25, 4.6,26, 20.8,25, 52.1,26,100.0,26,  3.7,26,  4.5,26, 3.8,26, 5.3,26, 4.6,26,1022.6,0,""
40913,2014-09-13,    0.0,0, 24.2,0, 15.1,0, 14.7,0, 11.6,26,  3.5,25,  3.5,26,  3.5,25, 2.9,26, 12.9,25, 48.7,26, 85.7,26,  3.2,26,  4.2,26, 1.1,26, 4.7,26, 2.9,26,1024.2,0,""
40913,2014-09-14,    0.0,0, 24.7,0, 12.8,0, 15.1,0, 10.9,26,  4.1,25,  4.5,26,  4.1,25, 4.6,26, 21.3,25, 48.5,26,100.0,26,  3.8,26,  4.7,26, 3.6,26, 5.5,26, 4.6,26,1023.4,0,""
40913,2014-09-15,    0.0,0, 26.3,0, 12.8,0, 14.8,0, 13.2,26,  4.5,25,  4.9,26,  4.5,25, 4.7,26, 21.3,25, 43.3,26,100.0,26,  4.1,26,  5.2,26, 3.2,26, 6.0,26, 4.6,26,1019.8,0,""
40913,2014-09-16,    0.0,0, 26.9,0, 13.3,0, 13.3,0, 15.6,26,  5.7,25,  5.3,26,  5.7,25, 4.8,26, 21.6,25, 37.5,26, 87.1,26,  4.5,26,  5.8,26, 2.5,26, 6.9,26, 4.7,26,1017.0,0,""
40913,2014-09-17,    0.0,0, 29.5,0, 11.9,0, 10.7,0, 21.2,26,  6.8,25,  6.5,26,  6.8,25, 5.3,26, 23.8,25, 26.0,26, 76.8,26,  5.3,26,  7.2,26, 1.9,26, 8.5,26, 5.2,26,1015.2,0,""
40913,2014-09-18,    0.0,0, 27.3,0, 11.1,0,  6.7,0, 21.8,26,  6.1,25,  6.6,26,  6.1,25, 5.1,26, 24.5,25, 18.5,26, 50.7,26,  5.4,26,  7.6,26, 0.7,26, 9.4,26, 5.0,26,1019.5,0,""
40913,2014-09-19,    0.0,0, 24.7,0, 11.2,0, 12.0,0, 13.4,26,  5.0,25,  5.1,26,  5.0,25, 4.9,26, 23.2,25, 38.6,26, 90.3,26,  4.3,26,  5.6,26, 3.1,26, 6.6,26, 4.8,26,1021.5,0,""
40913,2014-09-20,    0.0,0, 24.0,0, 14.4,0, 15.0,0, 10.8,26,  4.9,25,  3.9,26,  4.9,25, 3.8,26, 17.1,25, 50.3,26, 91.5,26,  3.5,26,  4.5,26, 2.3,26, 5.1,26, 3.7,26,1022.0,0,""
40913,2014-09-21,    0.0,0, 24.4,0, 12.6,0, 12.8,0, 12.8,26,  6.4,25,  3.6,26,  6.4,25, 2.5,26, 11.3,25, 41.9,26, 87.8,26,  3.2,26,  4.4,26, 0.5,26, 4.6,26, 2.5,26,1026.5,0,""
40913,2014-09-22,    0.6,0, 23.4,0, 13.4,0, 15.9,0,  8.8,26,  3.8,25,  3.4,26,  3.8,25, 3.3,26, 15.0,25, 55.3,26,100.0,26,  3.0,26,  3.7,26, 2.5,26, 4.1,26, 3.3,26,1027.7,0,""
40913,2014-09-23,    3.0,0, 23.9,0, 15.5,0, 13.3,0, 12.8,26,  4.6,25,  4.8,26,  4.6,25, 4.9,26, 22.0,25, 44.9,26, 75.6,26,  4.3,26,  5.5,26, 2.8,26, 6.8,26, 4.8,26,1028.7,0,""
40913,2014-09-24,    0.8,0, 23.4,0, 13.9,0, 16.8,0,  8.1,26,  4.1,25,  3.6,26,  4.1,25, 3.9,26, 17.4,25, 58.4,26,100.0,26,  3.2,26,  3.8,26, 3.3,26, 4.3,26, 3.8,26,1025.0,0,""
40913,2014-09-25,    0.0,0, 26.3,0, 14.8,0, 15.6,0, 13.2,26,  3.6,25,  4.5,26,  3.6,25, 4.2,26, 18.5,25, 45.6,26, 92.7,26,  4.0,26,  5.1,26, 2.6,26, 5.8,26, 4.2,26,1019.1,0,""
40913,2014-09-26,    9.8,0, 25.5,0, 13.9,0, 14.5,0, 12.9,26,  5.0,25,  4.9,26,  5.0,25, 5.0,26, 22.4,25, 44.4,26, 91.4,26,  4.3,26,  5.5,26, 3.4,26, 6.4,26, 4.9,26,1015.5,0,""
40913,2014-09-27,    0.0,0, 26.6,0, 14.5,0, 15.0,0, 14.1,26,  4.7,25,  5.1,26,  4.7,25, 5.0,26, 21.9,25, 43.1,26, 90.9,26,  4.5,26,  5.6,26, 3.2,26, 6.6,26, 4.9,26,1019.3,0,""
40913,2014-09-28,   10.4,0, 23.9,0, 15.0,0, 14.8,0, 11.1,26,  4.9,25,  4.7,26,  4.9,25, 5.2,26, 23.1,25, 49.9,26, 86.8,26,  4.2,26,  5.2,26, 3.8,26, 6.3,26, 5.1,26,1022.4,0,""
40913,2014-09-29,    0.0,0, 24.9,0, 13.2,0, 14.9,0, 11.5,26,  5.1,25,  5.0,26,  5.1,25, 5.5,26, 24.5,25, 47.3,26, 98.3,26,  4.4,26,  5.3,26, 4.4,26, 6.4,26, 5.4,26,1021.5,0,""
40913,2014-09-30,    0.0,0, 26.2,0, 13.6,0, 14.5,0, 13.7,26,  5.6,25,  5.4,26,  5.6,25, 5.7,26, 25.0,25, 42.6,26, 93.2,26,  4.7,26,  5.9,26, 4.1,26, 7.0,26, 5.6,26,1021.0,0,""
40913,2014-10-01,    0.0,0, 31.4,0, 15.9,0, 15.8,0, 21.0,26,  6.8,25,  6.6,26,  6.8,25, 6.2,26, 25.0,25, 34.4,26, 87.5,26,  5.6,26,  7.3,26, 3.6,26, 8.5,26, 6.0,26,1017.6,0,""
40913,2014-10-02,    0.0,0, 23.2,0, 17.6,0, 13.1,0, 13.0,26,  5.7,25,  4.5,26,  5.7,25, 4.3,26, 19.1,25, 46.1,26, 65.1,26,  4.2,26,  5.5,26, 1.8,26, 6.7,26, 4.2,26,1022.3,0,""
40913,2014-10-03,    0.0,0, 26.0,0, 13.3,0, 14.8,0, 13.0,26,  5.1,25,  5.3,26,  5.1,25, 5.5,26, 24.3,25, 44.0,26, 97.0,26,  4.6,26,  5.7,26, 4.1,26, 6.7,26, 5.4,26,1020.3,0,""
40913,2014-10-04,    0.0,0, 25.8,0, 20.0,0, 17.8,0, 12.7,26,  4.6,25,  4.8,26,  4.6,25, 5.3,26, 21.7,25, 53.6,26, 76.2,26,  4.6,26,  5.6,26, 3.6,26, 6.9,26, 5.2,26,1022.6,0,""
40913,2014-10-05,    0.0,0, 26.9,0, 15.7,0, 15.8,0, 14.2,26,  5.4,25,  5.5,26,  5.4,25, 5.8,26, 24.7,25, 44.6,26, 88.6,26,  4.9,26,  6.1,26, 4.2,26, 7.3,26, 5.7,26,1021.9,0,""
40913,2014-10-06,    0.0,0, 27.2,0, 14.4,0, 14.3,0, 15.5,26,  6.4,25,  5.8,26,  6.4,25, 5.8,26, 25.2,25, 39.6,26, 87.2,26,  5.1,26,  6.4,26, 3.8,26, 7.6,26, 5.7,26,1020.4,0,""
40913,2014-10-07,    0.0,0, 26.9,0, 14.4,0, 14.0,0, 15.4,26,  4.7,25,  5.8,26,  4.7,25, 5.9,26, 25.4,25, 39.5,26, 85.4,26,  5.1,26,  6.4,26, 3.8,26, 7.7,26, 5.7,26,1016.8,0,""
40913,2014-10-08,    0.0,0, 31.7,0, 16.9,0, 18.0,0, 19.8,26,  6.2,25,  6.2,26,  6.2,25, 5.9,26, 23.3,25, 38.5,26, 93.5,26,  5.4,26,  6.9,26, 3.7,26, 7.9,26, 5.8,26,1013.9,0,""
40913,2014-10-09,    0.0,0, 25.3,0, 19.4,0, 16.2,0, 13.3,26,  6.9,25,  4.5,26,  6.9,25, 4.5,26, 18.4,25, 50.2,26, 71.9,26,  4.3,26,  5.5,26, 2.3,26, 6.6,26, 4.4,26,1020.4,0,""
40913,2014-10-10,    0.0,0, 25.4,0, 14.9,0, 15.0,0, 12.7,26,  5.2,25,  5.2,26,  5.2,25, 5.6,26, 24.2,25, 46.3,26, 88.6,26,  4.7,26,  5.7,26, 4.0,26, 6.9,26, 5.4,26,1020.8,0,""
40913,2014-10-11,    0.0,0, 26.4,0, 17.7,0, 16.1,0, 14.1,26,  5.4,25,  4.9,26,  5.4,25, 5.0,26, 21.0,25, 46.8,26, 79.5,26,  4.6,26,  5.8,26, 3.0,26, 6.9,26, 5.0,26,1019.3,0,""
40913,2014-10-12,    0.0,0, 26.2,0, 17.4,0, 17.2,0, 12.6,26,  5.6,25,  5.1,26,  5.6,25, 5.8,26, 24.1,25, 50.6,26, 86.6,26,  4.8,26,  5.8,26, 4.4,26, 7.0,26, 5.7,26,1019.6,0,""
40913,2014-10-13,    0.0,0, 26.9,0, 16.2,0, 16.2,0, 14.0,26,  6.9,25,  5.5,26,  6.9,25, 6.0,26, 25.3,25, 45.7,26, 88.0,26,  5.0,26,  6.2,26, 4.4,26, 7.4,26, 5.9,26,1016.7,0,""
40913,2014-10-14,    3.2,0, 27.7,0, 17.3,0, 17.3,0, 14.6,26,  6.5,25,  5.4,26,  6.5,25, 5.8,26, 23.6,25, 46.6,26, 87.7,26,  4.9,26,  6.1,26, 4.1,26, 7.2,26, 5.7,26,1010.7,0,""
40913,2014-10-15,    0.0,0, 26.2,0, 13.3,0,  7.2,0, 20.8,26,  6.7,25,  6.9,26,  6.7,25, 6.3,26, 28.7,25, 21.2,26, 47.2,26,  6.0,26,  8.1,26, 2.0,26,10.2,26, 6.1,26,1015.9,0,""
40913,2014-10-16,    0.0,0, 26.7,0, 13.2,0, 12.5,0, 16.1,26,  5.5,25,  6.0,26,  5.5,25, 5.9,26, 26.1,25, 35.7,26, 82.4,26,  5.3,26,  6.7,26, 3.6,26, 7.9,26, 5.8,26,1019.2,0,""
40913,2014-10-17,    0.0,0, 30.2,0, 15.5,0, 15.9,0, 18.8,26,  6.6,25,  6.4,26,  6.6,25, 6.5,26, 26.5,25, 37.0,26, 90.3,26,  5.7,26,  7.2,26, 4.3,26, 8.4,26, 6.4,26,1020.7,0,""
40913,2014-10-18,    0.0,0, 26.5,0, 16.1,0, 13.7,0, 16.0,26,  7.0,25,  5.3,26,  7.0,25, 5.1,26, 21.9,25, 39.6,26, 74.9,26,  4.9,26,  6.3,26, 2.6,26, 7.4,26, 5.0,26,1026.0,0,""
40913,2014-10-19,    0.0,0, 26.9,0, 15.2,0, 13.3,0, 16.5,26,  7.1,25,  6.0,26,  7.1,25, 6.1,26, 26.2,25, 37.5,26, 77.0,26,  5.4,26,  6.8,26, 3.7,26, 8.2,26, 6.0,26,1027.7,0,""
40913,2014-10-20,    0.0,0, 26.6,0, 14.2,0, 13.3,0, 15.6,26,  7.0,25,  6.1,26,  7.0,25, 6.5,26, 28.0,25, 38.2,26, 82.2,26,  5.5,26,  6.8,26, 4.4,26, 8.3,26, 6.3,26,1025.6,0,""
40913,2014-10-21,    0.0,0, 27.1,0, 16.6,0, 15.1,0, 15.6,26,  5.6,25,  4.3,26,  5.6,25, 3.6,26, 14.3,25, 42.1,26, 80.0,26,  4.0,26,  5.4,26, 1.1,26, 6.0,26, 3.6,26,1027.1,0,""
40913,2014-10-22,    0.0,0, 25.5,0, 16.6,0, 12.9,0, 15.7,26,  6.7,25,  5.3,26,  6.7,25, 5.2,26, 22.3,25, 39.5,26, 68.3,26,  5.0,26,  6.4,26, 2.4,26, 7.7,26, 5.0,26,1025.6,0,""
40913,2014-10-23,    0.0,0, 27.0,0, 12.7,0, 13.4,0, 15.4,26,  6.8,25,  6.1,26,  6.8,25, 6.3,26, 27.5,25, 37.6,26, 91.3,26,  5.4,26,  6.7,26, 4.4,26, 7.9,26, 6.2,26,1022.6,0,""
40913,2014-10-24,    0.0,0, 27.3,0, 16.1,0, 15.7,0, 15.0,26,  7.4,25,  5.8,26,  7.4,25, 6.4,26, 26.7,25, 43.3,26, 85.9,26,  5.4,26,  6.6,26, 4.6,26, 7.9,26, 6.3,26,1022.8,0,""
40913,2014-10-25,    0.0,0, 28.6,0, 17.3,0, 15.2,0, 18.0,26,  7.8,25,  6.3,26,  7.8,25, 6.6,26, 26.9,25, 38.8,26, 77.0,26,  5.8,26,  7.2,26, 4.1,26, 8.7,26, 6.4,26,1020.6,0,""
40913,2014-10-26,    0.0,0, 29.0,0, 18.1,0, 19.0,0, 15.2,26,  6.5,25,  5.8,26,  6.5,25, 6.6,26, 26.1,25, 47.4,26, 91.5,26,  5.4,26,  6.6,26, 5.2,26, 7.8,26, 6.5,26,1016.4,0,""
40913,2014-10-27,    0.0,0, 34.0,0, 20.5,0, 20.1,0, 23.9,26,  8.6,25,  7.1,26,  8.6,25, 7.2,26, 26.5,25, 37.8,26, 83.4,26,  6.4,26,  8.1,26, 4.6,26, 9.6,26, 7.1,26,1011.6,0,""
40913,2014-10-28,    2.6,0, 34.2,0, 21.2,0, 15.4,0, 29.4,26,  6.7,25,  8.0,26,  6.7,25, 7.3,26, 27.3,25, 28.6,26, 61.2,26,  7.0,26,  9.1,26, 3.0,26,11.3,26, 7.1,26,1010.3,0,""
40913,2014-10-29,    0.0,0, 30.7,0, 17.5,0, 18.8,0, 17.7,26,  9.1,25,  6.4,26,  9.1,25, 7.0,26, 27.4,25, 42.6,26, 94.1,26,  5.9,26,  7.2,26, 5.3,26, 8.4,26, 6.9,26,1014.8,0,""
40913,2014-10-30,    0.0,0, 28.8,0, 18.2,0, 18.1,0, 15.8,26,  6.7,25,  6.0,26,  6.7,25, 6.8,26, 27.0,25, 45.7,26, 86.6,26,  5.6,26,  6.9,26, 5.1,26, 8.2,26, 6.7,26,1017.7,0,""
40913,2014-10-31,    0.0,0, 30.4,0, 21.6,0, 20.8,0, 17.4,26,  7.8,25,  6.1,26,  7.8,25, 7.1,26, 26.3,25, 47.9,26, 80.7,26,  5.9,26,  7.2,26, 5.1,26, 8.7,26, 6.9,26,1016.8,0,""
40913,2014-11-01,    0.0,0, 30.9,0, 20.9,0, 20.5,0, 18.2,26,  7.9,25,  6.9,26,  7.9,25, 7.0,26, 26.1,25, 45.9,26, 83.0,26,  5.9,26,  7.2,26, 5.0,26, 8.7,26, 6.8,26,1016.5,0,""
40913,2014-11-02,    0.0,0, 31.2,0, 21.2,0, 21.2,0, 18.2,26,  9.5,25,  6.2,26,  9.5,25, 5.9,26, 21.1,25, 46.7,26, 84.2,26,  5.2,26,  6.5,26, 3.8,26, 7.7,26, 5.7,26,1014.4,0,""
40913,2014-11-03,    0.0,0, 23.8,0, 20.6,0, 16.3,0, 11.8,26,  3.4,25,  3.4,26,  3.4,25, 2.6,26,  8.5,25, 55.3,26, 67.2,26,  3.1,26,  4.3,26, 0.5,26, 4.7,26, 2.6,26,1022.3,0,""
40913,2014-11-04,    0.0,0, 26.4,0, 15.3,0, 15.2,0, 14.0,26,  6.5,25,  6.0,26,  6.5,25, 5.6,26, 23.9,25, 44.2,26, 87.5,26,  4.9,26,  6.1,26, 3.9,26, 7.1,26, 5.5,26,1023.8,0,""
40913,2014-11-05,    0.0,0, 27.0,0, 16.3,0, 15.7,0, 14.7,26,  7.5,25,  6.3,26,  7.5,25, 6.2,26, 25.8,25, 44.0,26, 84.8,26,  5.3,26,  6.5,26, 4.4,26, 7.7,26, 6.0,26,1021.4,0,""
40913,2014-11-06,    0.0,0, 28.4,0, 18.2,0, 15.4,0, 17.9,26,  7.0,25,  6.9,26,  7.0,25, 6.5,26, 26.4,25, 39.8,26, 73.7,26,  5.8,26,  7.3,26, 3.9,26, 8.8,26, 6.4,26,1015.9,0,""
40913,2014-11-07,    9.2,0, 29.1,0, 19.5,0, 19.9,0, 15.1,26,  6.4,25,  5.7,26,  6.4,25, 5.6,26, 21.1,25, 49.4,26, 87.8,26,  4.9,26,  6.0,26, 3.9,26, 7.0,26, 5.5,26,1017.1,0,""
40913,2014-11-08,    0.0,0, 29.1,0, 20.7,0, 15.8,0, 19.8,26,  7.5,25,  7.3,26,  7.5,25, 7.0,26, 27.5,25, 39.2,26, 64.7,26,  6.2,26,  7.9,26, 4.0,26, 9.7,26, 6.8,26,1021.2,0,""
40913,2014-11-09,    0.0,0, 28.5,0, 17.0,0, 15.7,0, 17.2,26,  7.9,25,  7.2,26,  7.9,25, 7.2,26, 29.1,25, 40.4,26, 81.1,26,  6.0,26,  7.4,26, 5.1,26, 8.9,26, 7.0,26,1020.1,0,""
40913,2014-11-10,    0.0,0, 29.2,0, 19.9,0, 18.8,0, 16.6,26,  7.8,25,  6.6,26,  7.8,25, 6.7,26, 25.9,25, 46.4,26, 80.9,26,  5.7,26,  7.0,26, 4.7,26, 8.4,26, 6.6,26,1019.2,0,""
40913,2014-11-11,    0.0,0, 29.9,0, 18.8,0, 17.7,0, 18.2,26,  6.7,25,  6.9,26,  6.7,25, 6.6,26, 25.9,25, 42.0,26, 81.6,26,  5.8,26,  7.2,26, 4.4,26, 8.6,26, 6.5,26,1016.6,0,""
40913,2014-11-12,    0.0,0, 28.3,0, 22.1,0, 20.3,0, 14.8,26,  6.5,25,  5.5,26,  6.5,25, 5.6,26, 20.5,25, 52.8,26, 76.3,26,  4.9,26,  6.1,26, 3.6,26, 7.3,26, 5.5,26,1016.8,0,""
40913,2014-11-13,    9.2,0, 28.6,0, 20.3,0, 23.1,0, 11.6,26,  5.4,25,  4.9,26,  5.4,25, 5.3,26, 19.0,25, 59.0,26, 97.0,26,  4.3,26,  5.1,26, 4.4,26, 5.9,26, 5.2,26,1018.5,0,""
40913,2014-11-14,    0.2,0, 30.0,0, 20.9,0, 17.6,0, 19.6,26,  7.7,25,  7.5,26,  7.7,25, 7.6,26, 29.1,25, 41.5,26, 71.2,26,  6.5,26,  8.0,26, 5.0,26, 9.8,26, 7.4,26,1018.7,0,""
40913,2014-11-15,    0.0,0, 32.2,0, 21.4,0, 21.2,0, 20.0,26,  8.6,25,  7.7,26,  8.6,25, 8.2,26, 29.7,25, 44.1,26, 83.2,26,  6.7,26,  8.1,26, 6.1,26, 9.8,26, 8.0,26,1013.4,0,""
40913,2014-11-16,    0.0,0, 38.9,0, 23.0,0, 23.2,0, 32.8,26,  7.5,25,  8.7,26,  7.5,25, 6.7,26, 21.3,25, 33.4,26, 82.6,26,  6.6,26,  8.6,26, 3.1,26,10.0,26, 6.6,26,1007.2,0,""
40913,2014-11-17,    0.0,0, 30.3,0, 23.4,0, 21.2,0, 17.9,26,  8.1,25,  7.0,26,  8.1,25, 7.6,26, 27.5,25, 49.1,26, 73.7,26,  6.3,26,  7.6,26, 5.4,26, 9.3,26, 7.4,26,1013.0,0,""
40913,2014-11-18,    2.6,0, 28.3,0, 22.3,0, 25.6,0,  9.6,26,  4.1,25,  4.5,26,  4.1,25, 5.4,26, 18.4,25, 66.6,26, 95.1,26,  4.1,26,  4.7,26, 4.9,26, 5.7,26, 5.3,26,1016.2,0,""
40913,2014-11-19,   13.8,0, 30.0,0, 24.0,0, 27.1,0, 11.8,26,  5.8,25,  4.2,26,  5.8,25, 4.4,26, 13.8,25, 63.9,26, 90.9,26,  3.7,26,  4.5,26, 3.3,26, 5.3,26, 4.3,26,1017.7,0,""
40913,2014-11-20,   56.0,0, 28.9,0, 19.1,0, 22.0,0, 12.5,26,  6.3,25,  6.0,26,  6.3,25, 6.7,26, 25.5,25, 55.2,26, 99.6,26,  5.2,26,  6.1,26, 6.0,26, 7.1,26, 6.6,26,1018.2,0,""
40913,2014-11-21,    0.0,0, 30.4,0, 22.8,0, 24.0,0, 14.9,26,  8.9,25,  6.4,26,  8.9,25, 7.4,26, 26.3,25, 55.3,26, 86.5,26,  5.8,26,  6.8,26, 6.1,26, 8.3,26, 7.2,26,1015.6,0,""
40913,2014-11-22,    0.0,0, 31.5,0, 24.2,0, 24.4,0, 17.2,26,  9.1,25,  6.7,26,  9.1,25, 7.4,26, 25.7,25, 52.8,26, 80.8,26,  6.0,26,  7.2,26, 5.7,26, 8.8,26, 7.2,26,1014.8,0,""
40913,2014-11-23,    0.0,0, 30.4,0, 24.1,0, 24.0,0, 15.6,26,  9.8,25,  6.6,26,  9.8,25, 7.6,26, 26.9,25, 55.3,26, 80.0,26,  6.0,26,  7.2,26, 6.1,26, 8.8,26, 7.4,26,1017.8,0,""
40913,2014-11-24,    0.0,0, 30.5,0, 22.6,0, 19.9,0, 19.1,26,  9.2,25,  7.3,26,  9.2,25, 7.7,26, 28.4,25, 45.6,26, 72.6,26,  6.5,26,  7.9,26, 5.3,26, 9.7,26, 7.5,26,1017.6,0,""
40913,2014-11-25,    0.0,0, 31.1,0, 21.4,0, 18.2,0, 21.1,26,  8.6,25,  7.7,26,  8.6,25, 7.6,26, 28.7,25, 40.3,26, 71.4,26,  6.6,26,  8.2,26, 4.9,26,10.0,26, 7.4,26,1015.3,0,""
40913,2014-11-26,    3.6,0, 29.1,0, 23.4,0, 24.3,0, 12.8,26,  5.8,25,  5.0,26,  5.8,25, 5.6,26, 18.9,25, 60.3,26, 84.5,26,  4.6,26,  5.5,26, 4.3,26, 6.6,26, 5.5,26,1017.2,0,""
40913,2014-11-27,    3.0,0, 32.0,0, 23.4,0, 21.3,0, 20.8,26,  6.5,25,  7.3,26,  6.5,25, 7.4,26, 26.5,25, 44.8,26, 74.0,26,  6.4,26,  7.9,26, 4.9,26, 9.6,26, 7.2,26,1016.3,0,""
40913,2014-11-28,   43.4,0, 27.4,0, 17.8,0, 22.8,0,  8.9,26,  5.4,25,  4.0,26,  5.4,25, 4.5,26, 15.4,25, 62.5,26,100.0,26,  3.4,26,  3.9,26, 4.2,26, 4.5,26, 4.4,26,1018.7,0,""
40913,2014-11-29,    1.0,0, 27.3,0, 19.4,0, 15.0,0, 17.3,26,  8.1,25,  7.0,26,  8.1,25, 7.1,26, 28.5,25, 41.3,26, 66.6,26,  6.1,26,  7.6,26, 4.4,26, 9.3,26, 6.9,26,1019.4,0,""
40913,2014-11-30,    0.0,0, 27.8,0, 16.4,0, 16.0,0, 15.6,26,  7.2,25,  7.0,26,  7.2,25, 7.3,26, 29.6,25, 42.8,26, 85.8,26,  6.0,26,  7.2,26, 5.5,26, 8.6,26, 7.0,26,1017.3,0,""
40913,2014-12-01,    0.0,0, 28.4,0, 19.1,0, 16.3,0, 17.5,26,  8.2,25,  7.1,26,  8.2,25, 6.9,26, 27.3,25, 42.1,26, 73.8,26,  6.0,26,  7.4,26, 4.4,26, 8.9,26, 6.7,26,1015.3,0,""
40913,2014-12-02,    0.0,0, 29.1,0, 21.6,0, 21.3,0, 14.8,26,  5.6,25,  6.0,26,  5.6,25, 6.0,26, 22.0,25, 52.9,26, 82.6,26,  5.1,26,  6.2,26, 4.3,26, 7.4,26, 5.9,26,1016.4,0,""
40913,2014-12-03,    0.2,0, 29.8,0, 20.2,0, 21.2,0, 15.3,26,  7.3,25,  7.1,26,  7.3,25, 7.6,26, 28.4,25, 50.5,26, 89.6,26,  6.0,26,  7.1,26, 6.2,26, 8.5,26, 7.4,26,1017.8,0,""
40913,2014-12-04,    0.0,0, 30.3,0, 22.7,0, 21.8,0, 16.9,26,  6.8,25,  6.3,26,  6.8,25, 6.4,26, 22.8,25, 50.5,26, 79.0,26,  5.5,26,  6.7,26, 4.4,26, 8.1,26, 6.2,26,1016.8,0,""
40913,2014-12-05,    0.0,0, 30.0,0, 23.5,0, 19.9,0, 18.7,26,  4.6,25,  5.4,26,  4.6,25, 4.8,26, 15.9,25, 46.9,26, 68.8,26,  4.8,26,  6.2,26, 1.9,26, 7.5,26, 4.7,26,1012.8,0,""
40913,2014-12-06,   11.6,0, 28.4,0, 22.0,0, 24.4,0, 10.8,26,  3.8,25,  4.0,26,  3.8,25, 3.9,26, 12.6,25, 63.1,26, 92.3,26,  3.4,26,  4.1,26, 2.9,26, 4.8,26, 3.8,26,1009.8,0,""
40913,2014-12-07,    1.4,0, 30.3,0, 22.0,0, 22.5,0, 15.8,26,  6.7,25,  6.5,26,  6.7,25, 6.8,26, 24.7,25, 52.1,26, 85.1,26,  5.6,26,  6.8,26, 5.3,26, 8.1,26, 6.7,26,1008.6,0,""
40913,2014-12-08,    0.0,0, 30.4,0, 24.4,0, 28.3,0, 11.5,26,  5.1,25,  4.3,26,  5.1,25, 4.4,26, 13.9,25, 65.2,26, 92.6,26,  3.7,26,  4.4,26, 3.5,26, 5.2,26, 4.3,26,1012.2,0,""
40913,2014-12-09,   25.2,0, 33.2,0, 21.7,0, 24.1,0, 19.1,26,  5.6,25,  6.8,26,  5.6,25, 6.8,26, 23.5,25, 47.4,26, 92.9,26,  5.8,26,  7.0,26, 5.1,26, 8.2,26, 6.6,26,1014.4,0,""
40913,2014-12-10,    0.6,0, 29.9,0, 21.6,0, 24.3,0, 13.1,26,  6.5,25,  6.1,26,  6.5,25, 6.7,26, 24.1,25, 57.6,26, 94.2,26,  5.3,26,  6.1,26, 5.8,26, 7.3,26, 6.6,26,1013.9,0,""
40913,2014-12-11,    0.0,0, 32.2,0, 24.4,0, 27.1,0, 15.9,26,  8.0,25,  5.1,26,  8.0,25, 5.1,26, 15.7,25, 56.4,26, 88.7,26,  4.4,26,  5.4,26, 3.5,26, 6.5,26, 5.0,26,1009.9,0,""
